segment_id,segment_name,date,total_attempts_on_date,daily_attempts,athlete_count
22324740,"Superplus Gracefield exit full",2025-04-30,10519,0,1338
22324737,"Lower Superplus to gracefield rd",2025-04-30,10422,0,1195
35587315,"Gingernuts and Towai Traverse",2025-04-30,2813,0,811
1752602,"Towai Traverse",2025-04-30,7525,0,994
2716897,"Towai Traverse Climb",2025-04-30,8186,0,1305
14931000,"Top of Te Whiti to Towai",2025-04-30,34904,0,3102
8760918,"Spoonhill + Scrims",2025-04-30,1606,0,434
35338309,"Fade To Black",2025-04-30,1960,0,510
11559698,"Labyrinth 2016 - down",2025-05-01,21570,0,2467
35512175,"Double Happy",2025-05-01,1384,0,384
9230928,"Jungle Scout Up",2025-05-01,21562,0,3207
27751723,"Mohaka Meander south",2025-05-01,3139,0,511
11890472,"Te Whiti Riser",2025-05-01,12649,0,1377
1752667,"Nga Tuna",2025-05-01,20112,0,2471
17193656,"Second Star 2018",2025-05-01,5095,0,989
22324737,"Lower Superplus to gracefield rd",2025-05-01,10422,0,1195
35587315,"Gingernuts and Towai Traverse",2025-05-01,2813,0,811
2716897,"Towai Traverse Climb",2025-05-01,8186,0,1305
8760918,"Spoonhill + Scrims",2025-05-01,1606,0,434
5741040,"Freewheel, trig to 4wd",2025-05-02,41445,1,3527
35457806,"Snail trail",2025-05-02,33565,0,2376
11559698,"Labyrinth 2016 - down",2025-05-02,21570,0,2467
35512175,"Double Happy",2025-05-02,1384,0,384
3385864,"banker",2025-05-02,20218,0,3117
9230928,"Jungle Scout Up",2025-05-02,21562,0,3207
27751723,"Mohaka Meander south",2025-05-02,3139,0,511
27751719,"Mohaka Meander north",2025-05-02,2593,0,536
1752652,"491",2025-05-02,16416,0,2209
22616278,"Pavlova",2025-05-02,1566,0,437
3385865,"B-line Ext",2025-05-02,20970,0,2151
33496074,"Dig This",2025-05-02,925,0,329
11890472,"Te Whiti Riser",2025-05-02,12651,2,1377
1752667,"Nga Tuna",2025-05-02,20112,0,2471
17193656,"Second Star 2018",2025-05-02,5095,0,989
22324740,"Superplus Gracefield exit full",2025-05-02,10519,0,1338
22324737,"Lower Superplus to gracefield rd",2025-05-02,10422,0,1195
35587315,"Gingernuts and Towai Traverse",2025-05-02,2813,0,811
1752602,"Towai Traverse",2025-05-02,7525,0,994
2716897,"Towai Traverse Climb",2025-05-02,8186,0,1305
14931000,"Top of Te Whiti to Towai",2025-05-02,34905,1,3102
8760918,"Spoonhill + Scrims",2025-05-02,1606,0,434
35338309,"Fade To Black",2025-05-02,1960,0,510
5741040,"Freewheel, trig to 4wd",2025-05-03,41436,0,3527
35457806,"Snail trail",2025-05-03,33552,0,2374
11559698,"Labyrinth 2016 - down",2025-05-03,21552,0,2466
35512175,"Double Happy",2025-05-03,1382,0,384
3385864,"banker",2025-05-03,20194,0,3117
9230928,"Jungle Scout Up",2025-05-03,21555,0,3206
27751723,"Mohaka Meander south",2025-05-03,3137,0,509
27751719,"Mohaka Meander north",2025-05-03,2602,9,535
1752652,"491",2025-05-03,16407,0,2208
22616278,"Pavlova",2025-05-03,1565,0,436
3385865,"B-line Ext",2025-05-03,20948,0,2148
33496074,"Dig This",2025-05-03,924,0,328
11890472,"Te Whiti Riser",2025-05-03,12648,0,1377
1752667,"Nga Tuna",2025-05-03,20099,0,2465
17193656,"Second Star 2018",2025-05-03,5095,0,988
22324740,"Superplus Gracefield exit full",2025-05-03,10502,0,1767
22324737,"Lower Superplus to gracefield rd",2025-05-03,10405,0,1196
35587315,"Gingernuts and Towai Traverse",2025-05-03,2813,0,811
1752602,"Towai Traverse",2025-05-03,7524,0,994
2716897,"Towai Traverse Climb",2025-05-03,8186,0,1305
14931000,"Top of Te Whiti to Towai",2025-05-03,34900,0,3103
8760918,"Spoonhill + Scrims",2025-05-03,1605,0,434
35338309,"Fade To Black",2025-05-03,1957,0,507
5741040,"Freewheel, trig to 4wd",2025-05-04,41445,9,3527
35457806,"Snail trail",2025-05-04,33551,0,2374
11559698,"Labyrinth 2016 - down",2025-05-04,21552,0,2466
35512175,"Double Happy",2025-05-04,1382,0,384
3385864,"banker",2025-05-04,20195,1,3117
9230928,"Jungle Scout Up",2025-05-04,21556,1,3206
27751723,"Mohaka Meander south",2025-05-04,3137,0,509
27751719,"Mohaka Meander north",2025-05-04,2605,3,535
1752652,"491",2025-05-04,16406,0,2208
22616278,"Pavlova",2025-05-04,1565,0,436
3385865,"B-line Ext",2025-05-04,20947,0,2148
33496074,"Dig This",2025-05-04,924,0,328
11890472,"Te Whiti Riser",2025-05-04,12654,6,1377
1752667,"Nga Tuna",2025-05-04,20096,0,2465
17193656,"Second Star 2018",2025-05-04,5098,3,988
22324740,"Superplus Gracefield exit full",2025-05-04,10502,0,1767
22324737,"Lower Superplus to gracefield rd",2025-05-04,10405,0,1196
35587315,"Gingernuts and Towai Traverse",2025-05-04,2813,0,811
1752602,"Towai Traverse",2025-05-04,7524,0,994
2716897,"Towai Traverse Climb",2025-05-04,8186,0,1305
14931000,"Top of Te Whiti to Towai",2025-05-04,34917,17,3103
8760918,"Spoonhill + Scrims",2025-05-04,1605,0,434
35338309,"Fade To Black",2025-05-04,1955,0,508
5741040,"Freewheel, trig to 4wd",2025-05-05,41448,3,3527
35457806,"Snail trail",2025-05-05,33552,1,2374
11559698,"Labyrinth 2016 - down",2025-05-05,21552,0,2466
35512175,"Double Happy",2025-05-05,1382,0,384
3385864,"banker",2025-05-05,20195,0,3117
9230928,"Jungle Scout Up",2025-05-05,21556,0,3206
27751723,"Mohaka Meander south",2025-05-05,3137,0,509
27751719,"Mohaka Meander north",2025-05-05,2605,0,535
1752652,"491",2025-05-05,16405,0,2208
22616278,"Pavlova",2025-05-05,1565,0,436
3385865,"B-line Ext",2025-05-05,20947,0,2148
33496074,"Dig This",2025-05-05,924,0,328
11890472,"Te Whiti Riser",2025-05-05,12655,1,1377
1752667,"Nga Tuna",2025-05-05,20095,0,2465
17193656,"Second Star 2018",2025-05-05,5098,0,988
22324740,"Superplus Gracefield exit full",2025-05-05,10504,2,1767
22324737,"Lower Superplus to gracefield rd",2025-05-05,10407,2,1196
35587315,"Gingernuts and Towai Traverse",2025-05-05,2813,0,811
1752602,"Towai Traverse",2025-05-05,7524,0,994
2716897,"Towai Traverse Climb",2025-05-05,8186,0,1305
14931000,"Top of Te Whiti to Towai",2025-05-05,34921,4,3103
8760918,"Spoonhill + Scrims",2025-05-05,1605,0,434
35338309,"Fade To Black",2025-05-05,1955,0,508
5741040,"Freewheel, trig to 4wd",2025-05-06,41454,6,3527
35457806,"Snail trail",2025-05-06,33555,3,2375
11559698,"Labyrinth 2016 - down",2025-05-06,21554,2,2467
35512175,"Double Happy",2025-05-06,1382,0,384
3385864,"banker",2025-05-06,20194,0,3117
9230928,"Jungle Scout Up",2025-05-06,21556,0,3206
27751723,"Mohaka Meander south",2025-05-06,3137,0,509
27751719,"Mohaka Meander north",2025-05-06,2607,2,535
1752652,"491",2025-05-06,16404,0,2208
22616278,"Pavlova",2025-05-06,1565,0,436
3385865,"B-line Ext",2025-05-06,20948,1,2148
33496074,"Dig This",2025-05-06,924,0,328
11890472,"Te Whiti Riser",2025-05-06,12657,2,1377
1752667,"Nga Tuna",2025-05-06,20094,0,2465
17193656,"Second Star 2018",2025-05-06,5098,0,988
22324740,"Superplus Gracefield exit full",2025-05-06,10499,0,1767
22324737,"Lower Superplus to gracefield rd",2025-05-06,10402,0,1196
35587315,"Gingernuts and Towai Traverse",2025-05-06,2814,1,811
1752602,"Towai Traverse",2025-05-06,7524,0,994
2716897,"Towai Traverse Climb",2025-05-06,8186,0,1305
14931000,"Top of Te Whiti to Towai",2025-05-06,34927,6,3103
8760918,"Spoonhill + Scrims",2025-05-06,1605,0,434
35338309,"Fade To Black",2025-05-06,1955,0,508
5741040,"Freewheel, trig to 4wd",2025-05-07,41464,10,3527
35457806,"Snail trail",2025-05-07,33555,0,2375
11559698,"Labyrinth 2016 - down",2025-05-07,21554,0,2467
35512175,"Double Happy",2025-05-07,1383,1,384
3385864,"banker",2025-05-07,20194,0,3117
9230928,"Jungle Scout Up",2025-05-07,21556,0,3206
27751723,"Mohaka Meander south",2025-05-07,3137,0,509
27751719,"Mohaka Meander north",2025-05-07,2608,1,536
1752652,"491",2025-05-07,16408,4,2208
22616278,"Pavlova",2025-05-07,1565,0,436
3385865,"B-line Ext",2025-05-07,20948,0,2148
33496074,"Dig This",2025-05-07,924,0,328
11890472,"Te Whiti Riser",2025-05-07,12656,0,1377
1752667,"Nga Tuna",2025-05-07,20097,3,2465
17193656,"Second Star 2018",2025-05-07,5099,1,989
22324740,"Superplus Gracefield exit full",2025-05-07,10501,2,1767
22324737,"Lower Superplus to gracefield rd",2025-05-07,10404,2,1196
35587315,"Gingernuts and Towai Traverse",2025-05-07,2814,0,811
1752602,"Towai Traverse",2025-05-07,7524,0,994
2716897,"Towai Traverse Climb",2025-05-07,8186,0,1305
14931000,"Top of Te Whiti to Towai",2025-05-07,34933,6,3103
8760918,"Spoonhill + Scrims",2025-05-07,1605,0,434
35338309,"Fade To Black",2025-05-07,1955,0,508
5741040,"Freewheel, trig to 4wd",2025-05-08,41478,14,3527
35457806,"Snail trail",2025-05-08,33562,7,2375
11559698,"Labyrinth 2016 - down",2025-05-08,21554,0,2467
35512175,"Double Happy",2025-05-08,1383,0,384
3385864,"banker",2025-05-08,20194,0,3117
9230928,"Jungle Scout Up",2025-05-08,21557,1,3206
27751723,"Mohaka Meander south",2025-05-08,3137,0,509
27751719,"Mohaka Meander north",2025-05-08,2615,7,536
1752652,"491",2025-05-08,16409,1,2208
22616278,"Pavlova",2025-05-08,1565,0,436
3385865,"B-line Ext",2025-05-08,20948,0,2148
33496074,"Dig This",2025-05-08,924,0,328
11890472,"Te Whiti Riser",2025-05-08,12656,0,1377
1752667,"Nga Tuna",2025-05-08,20098,1,2465
17193656,"Second Star 2018",2025-05-08,5102,3,989
22324740,"Superplus Gracefield exit full",2025-05-08,10501,0,1767
22324737,"Lower Superplus to gracefield rd",2025-05-08,10404,0,1196
35587315,"Gingernuts and Towai Traverse",2025-05-08,2814,0,811
1752602,"Towai Traverse",2025-05-08,7524,0,994
2716897,"Towai Traverse Climb",2025-05-08,8187,1,1305
14931000,"Top of Te Whiti to Towai",2025-05-08,34940,7,3103
8760918,"Spoonhill + Scrims",2025-05-08,1605,0,434
35338309,"Fade To Black",2025-05-08,1955,0,508
5741040,"Freewheel, trig to 4wd",2025-05-09,41480,2,3527
35457806,"Snail trail",2025-05-09,33562,0,2375
11559698,"Labyrinth 2016 - down",2025-05-09,21554,0,2467
35512175,"Double Happy",2025-05-09,1383,0,384
3385864,"banker",2025-05-09,20194,0,3117
9230928,"Jungle Scout Up",2025-05-09,21557,0,3206
27751723,"Mohaka Meander south",2025-05-09,3137,0,509
27751719,"Mohaka Meander north",2025-05-09,2615,0,536
1752652,"491",2025-05-09,16409,0,2208
22616278,"Pavlova",2025-05-09,1565,0,436
3385865,"B-line Ext",2025-05-09,20948,0,2148
33496074,"Dig This",2025-05-09,924,0,328
11890472,"Te Whiti Riser",2025-05-09,12658,2,1377
